"MonitoringPlace","DateCollected","SpeciesName","Average","CumSum_Year"
"Hunters Hill Beech",2011-05-27,"Silver Beech",19,61
"Hunters Hill Beech",2012-03-16,"Silver Beech",1,1
"Hunters Hill Beech",2012-04-10,"Silver Beech",2,3
"Hunters Hill Beech",2012-05-10,"Silver Beech",1,4
"Hunters Hill Beech",2012-06-11,"Silver Beech",4,8
"Hunters Hill Beech",2013-04-05,"Silver Beech",0,0
"Hunters Hill Beech",2013-05-09,"Silver Beech",39,39
"Hunters Hill Beech",2013-06-11,"Silver Beech",389,428
"Hunters Hill Beech",2013-06-26,"Silver Beech",79,507
"Hunters Hill Beech",2014-03-10,"Silver Beech",248,248
"Hunters Hill Beech",2014-04-11,"Silver Beech",566,814
"Hunters Hill Beech",2014-05-05,"Silver Beech",5640,6454
"Hunters Hill Beech",2014-06-10,"Silver Beech",3304,9758
"Hunters Hill Beech",2014-07-14,"Silver Beech",445,10203
"Hunters Hill Beech",2015-06-26,"Silver Beech",24,24
"Hunters Hill Beech",2016-02-16,"Silver Beech",39,39
"Hunters Hill Beech",2016-03-30,"Silver Beech",59,98
"Hunters Hill Beech",2016-05-03,"Silver Beech",1795,1893
"Hunters Hill Beech",2016-06-07,"Silver Beech",649,2542
"Hunters Hill HBP-T",2009-03-13,"Silver Beech",0,0
"Hunters Hill HBP-T",2009-03-31,"Silver Beech",1,1
"Hunters Hill HBP-T",2011-03-04,"Silver Beech",6,6
"Hunters Hill HBP-T",2011-04-04,"Silver Beech",0,6
"Hunters Hill HBP-T",2011-05-05,"Silver Beech",6,12
"Hunters Hill HBP-T",2011-05-27,"Silver Beech",0,12
"Hunters Hill HBP-T",2012-03-16,"Silver Beech",1,1
"Hunters Hill HBP-T",2012-04-10,"Silver Beech",2,3
"Hunters Hill HBP-T",2012-05-10,"Silver Beech",3,6
"Hunters Hill HBP-T",2012-06-11,"Silver Beech",10,16
"Hunters Hill HBP-T",2013-04-05,"Silver Beech",30,30
"Hunters Hill HBP-T",2013-05-09,"Silver Beech",3,33
"Hunters Hill HBP-T",2013-06-11,"Silver Beech",12,45
"Hunters Hill HBP-T",2013-06-26,"Silver Beech",0,45
"Hunters Hill HBP-T",2014-03-10,"Silver Beech",0,0
"Hunters Hill HBP-T",2014-04-11,"Silver Beech",6,6
"Hunters Hill HBP-T",2014-05-05,"Silver Beech",94,100
"Hunters Hill HBP-T",2014-06-10,"Silver Beech",9,109
"Hunters Hill HBP-T",2014-07-14,"Silver Beech",1,110
"Hunters Hill HBP-T",2015-06-26,"Silver Beech",0,0
"Hunters Hill HBP-T",2016-02-16,"Silver Beech",0,0
"Hunters Hill HBP-T",2016-03-30,"Silver Beech",0,0
"Hunters Hill HBP-T",2016-04-01,"Silver Beech",0,0
"Hunters Hill HBP-T",2016-05-03,"Silver Beech",4,4
"Hunters Hill HBP-T",2016-06-07,"Silver Beech",1,5
"Hunters Hill Rimu",2013-06-26,"Silver Beech",11,11
"Hunters Hill Rimu",2014-03-10,"Silver Beech",5,5
"Hunters Hill Rimu",2014-04-11,"Silver Beech",50,55
"Hunters Hill Rimu",2014-05-05,"Silver Beech",453,508
"Hunters Hill Rimu",2014-06-10,"Silver Beech",95,603
"Hunters Hill Rimu",2014-07-14,"Silver Beech",17,620
"Hunters Hill Rimu",2015-06-26,"Silver Beech",1,1
"Hunters Hill Rimu",2016-02-16,"Silver Beech",0,0
"Hunters Hill Rimu",2016-04-01,"Silver Beech",10,10
"Hunters Hill Rimu",2016-05-03,"Silver Beech",0,10
"Hunters Hill Rimu",2016-06-07,"Silver Beech",44,54
"Iris Burn",2013-06-20,"Mountain Beech",159,159
"Iris Burn",2013-06-20,"Silver Beech",1930,1930
"Iris Burn",2014-04-29,"Mountain Beech",132,132
"Iris Burn",2014-06-12,"Mountain Beech",26,158
"Iris Burn",2014-04-29,"Silver Beech",2278,2278
"Iris Burn",2014-06-12,"Silver Beech",3972,6250
"Iris Burn",2015-06-03,"Mountain Beech",7,7
"Iris Burn",2015-06-03,"Silver Beech",49,49
"Iris Burn",2016-06-01,"Mountain Beech",342,342
"Iris Burn",2016-08-08,"Mountain Beech",57,399
"Iris Burn",2016-06-01,"Silver Beech",5514,5514
"Iris Burn",2016-08-08,"Silver Beech",1191,6705
"Kaweka",2015-05-06,"Mountain Beech",16,16
"Kaweka",2015-05-06,"Red Beech",13,13
"Kaweka",2016-01-21,"Mountain Beech",0,0
"Kaweka",2016-05-03,"Mountain Beech",3,3
"Kaweka",2016-01-21,"Red Beech",0,0
"Kaweka",2016-05-03,"Red Beech",15,15
"Kepler",2013-07-05,"Mountain Beech",235,235
"Kepler",2013-07-05,"Red Beech",1319,1319
"Kepler",2013-07-05,"Silver Beech",4,4
"Kepler",2014-06-10,"Mountain Beech",211,211
"Kepler",2014-06-10,"Red Beech",2250,2250
"Kepler",2014-06-10,"Silver Beech",50,50
"Kepler",2016-06-04,"Mountain Beech",1646,1646
"Kepler",2016-06-04,"Red Beech",5335,5335
"Kepler",2016-06-04,"Silver Beech",87,87
"Knobs Flat",2008-05-27,"Mountain Beech",74,74
"Knobs Flat",2008-05-27,"Red Beech",190,190
"Knobs Flat",2008-05-27,"Silver Beech",39,39
"Knobs Flat",2009-03-02,"Mountain Beech",117,117
"Knobs Flat",2009-03-31,"Mountain Beech",366,483
"Knobs Flat",2009-05-01,"Mountain Beech",20,503
"Knobs Flat",2009-06-16,"Mountain Beech",28,531
"Knobs Flat",2009-03-02,"Red Beech",5,5
"Knobs Flat",2009-03-31,"Red Beech",66,71
"Knobs Flat",2009-05-01,"Red Beech",281,352
"Knobs Flat",2009-06-16,"Red Beech",66,418
"Knobs Flat",2009-03-02,"Silver Beech",28,28
"Knobs Flat",2009-03-31,"Silver Beech",129,157
"Knobs Flat",2009-05-01,"Silver Beech",424,581
"Knobs Flat",2009-06-16,"Silver Beech",326,907
"Knobs Flat",2010-06-04,"Mountain Beech",0,0
"Knobs Flat",2010-06-04,"Red Beech",0,0
"Knobs Flat",2010-06-04,"Silver Beech",0,0
"Knobs Flat",2011-03-29,"Mountain Beech",94,94
"Knobs Flat",2011-05-10,"Mountain Beech",47,141
"Knobs Flat",2011-06-15,"Mountain Beech",8,149
"Knobs Flat",2011-03-29,"Red Beech",259,259
"Knobs Flat",2011-05-10,"Red Beech",1582,1841
"Knobs Flat",2011-06-15,"Red Beech",351,2192
"Knobs Flat",2011-03-29,"Silver Beech",473,473
"Knobs Flat",2011-05-10,"Silver Beech",1012,1485
"Knobs Flat",2011-06-15,"Silver Beech",446,1931
"Knobs Flat",2012-06-02,"Mountain Beech",0,0
"Knobs Flat",2012-06-02,"Red Beech",7,7
"Knobs Flat",2012-06-02,"Silver Beech",8,8
"Knobs Flat",2013-04-03,"Mountain Beech",231,231
"Knobs Flat",2013-05-30,"Mountain Beech",0,231
"Knobs Flat",2013-04-03,"Red Beech",50,50
"Knobs Flat",2013-05-30,"Red Beech",89,139
"Knobs Flat",2013-04-03,"Silver Beech",0,0
"Knobs Flat",2013-05-30,"Silver Beech",62,62
"Knobs Flat",2014-04-27,"Mountain Beech",2,2
"Knobs Flat",2014-06-07,"Mountain Beech",7,9
"Knobs Flat",2014-06-28,"Mountain Beech",0,9
"Knobs Flat",2014-04-27,"Red Beech",838,838
"Knobs Flat",2014-06-07,"Red Beech",504,1342
"Knobs Flat",2014-06-28,"Red Beech",100,1442
"Knobs Flat",2014-04-27,"Silver Beech",1060,1060
"Knobs Flat",2014-06-07,"Silver Beech",769,1829
"Knobs Flat",2014-06-28,"Silver Beech",56,1885
"Knobs Flat",2015-05-23,"Mountain Beech",1,1
"Knobs Flat",2015-07-19,"Mountain Beech",0,1
"Knobs Flat",2015-05-23,"Red Beech",0,0
"Knobs Flat",2015-07-19,"Red Beech",0,0
"Knobs Flat",2015-05-23,"Silver Beech",7,7
"Knobs Flat",2015-07-19,"Silver Beech",0,7
"Knobs Flat",2016-02-08,"Mountain Beech",0,0
"Knobs Flat",2016-05-17,"Mountain Beech",395,395
"Knobs Flat",2016-09-26,"Mountain Beech",13,408
"Knobs Flat",2016-02-08,"Red Beech",2,2
"Knobs Flat",2016-05-17,"Red Beech",2389,2391
"Knobs Flat",2016-09-26,"Red Beech",1063,3454
"Knobs Flat",2016-02-08,"Silver Beech",0,0
"Knobs Flat",2016-05-17,"Silver Beech",1193,1193
"Knobs Flat",2016-09-26,"Silver Beech",384,1577
"Lake Eyles",2014-08-20,"Mountain Beech",1718,1718
"Lake Eyles",2014-08-20,"Silver Beech",207,207
"Lake Eyles",2015-05-30,"Mountain Beech",67,67
"Lake Eyles",2015-05-30,"Silver Beech",16,16
"Lewis Pass",2009-03-26,"Mountain Beech",105,105
"Lewis Pass",2009-04-23,"Mountain Beech",899,1004
"Lewis Pass",2009-05-26,"Mountain Beech",220,1224
"Lewis Pass",2009-06-30,"Mountain Beech",9,1233
"Lewis Pass",2009-07-30,"Mountain Beech",5,1238
"Lewis Pass",2011-02-07,"Mountain Beech",1,1
"Lewis Pass",2011-03-08,"Mountain Beech",27,28
"Lewis Pass",2011-04-06,"Mountain Beech",23,51
"Lewis Pass",2011-05-04,"Mountain Beech",9,60
"Lewis Pass",2011-06-15,"Mountain Beech",2,62
"Lewis Pass",2012-02-13,"Mountain Beech",1,1
"Lewis Pass",2012-04-12,"Mountain Beech",20,21
"Lewis Pass",2012-05-22,"Mountain Beech",12,33
"Lewis Pass",2014-02-03,"Mountain Beech",12,12
"Lewis Pass",2014-03-05,"Mountain Beech",35,47
"Lewis Pass",2014-04-01,"Mountain Beech",226,273
"Lewis Pass",2014-05-09,"Mountain Beech",11183,11456
"Lewis Pass",2014-06-18,"Mountain Beech",1533,12989
"Lewis Pass",2014-07-17,"Mountain Beech",175,13164
"Lewis Pass",2016-03-30,"Mountain Beech",1688,1688
"Lewis Pass",2016-04-22,"Mountain Beech",899,2587
"Lewis Pass",2016-05-27,"Mountain Beech",245,2832
"Lewis Pass",2016-06-28,"Mountain Beech",20,2852
"Lewis Pass",2017-03-20,"Mountain Beech",0,0
"Lewis Pass",2017-04-18,"Mountain Beech",24,24
"Lewis Pass",2017-05-24,"Mountain Beech",5,29
"Mount Misery",2008-05-26,"Mountain Beech",0,0
"Mount Misery",2008-07-24,"Mountain Beech",1,1
"Mount Misery",2008-05-26,"Red Beech",10,10
"Mount Misery",2008-07-24,"Red Beech",2,12
"Mount Misery",2008-05-26,"Silver Beech",234,234
"Mount Misery",2008-07-24,"Silver Beech",410,644
"Mount Misery",2009-04-29,"Mountain Beech",330,330
"Mount Misery",2009-04-29,"Red Beech",1751,1751
"Mount Misery",2009-04-29,"Silver Beech",892,892
"Mount Misery",2010-05-06,"Mountain Beech",10,10
"Mount Misery",2010-06-24,"Mountain Beech",2,12
"Mount Misery",2010-05-06,"Red Beech",10,10
"Mount Misery",2010-06-24,"Red Beech",2,12
"Mount Misery",2010-05-06,"Silver Beech",118,118
"Mount Misery",2010-06-24,"Silver Beech",58,176
"Mount Misery",2011-04-15,"Mountain Beech",31,31
"Mount Misery",2011-06-16,"Mountain Beech",7,38
"Mount Misery",2011-04-15,"Red Beech",56,56
"Mount Misery",2011-06-16,"Red Beech",34,90
"Mount Misery",2011-04-15,"Silver Beech",614,614
"Mount Misery",2011-06-16,"Silver Beech",749,1363
"Mount Misery",2012-04-24,"Mountain Beech",25,25
"Mount Misery",2012-07-10,"Mountain Beech",19,44
"Mount Misery",2012-04-24,"Red Beech",406,406
"Mount Misery",2012-07-10,"Red Beech",229,635
"Mount Misery",2012-04-24,"Silver Beech",37,37
"Mount Misery",2012-07-10,"Silver Beech",27,64
"Mount Misery",2013-04-05,"Mountain Beech",1,1
"Mount Misery",2013-04-05,"Red Beech",0,0
"Mount Misery",2013-04-05,"Silver Beech",1,1
"Mount Misery",2016-03-01,"Mountain Beech",3,3
"Mount Misery",2016-04-22,"Mountain Beech",67,70
"Mount Misery",2016-06-27,"Mountain Beech",101,171
"Mount Misery",2016-03-01,"Red Beech",48,48
"Mount Misery",2016-04-22,"Red Beech",774,822
"Mount Misery",2016-06-27,"Red Beech",199,1021
"Mount Misery",2016-03-01,"Silver Beech",29,29
"Mount Misery",2016-04-22,"Silver Beech",576,605
"Mount Misery",2016-06-27,"Silver Beech",545,1150
"Mt Luxmore",2014-06-12,"Mountain Beech",1798,1798
"Mt Luxmore",2014-06-12,"Silver Beech",1989,1989
"Mt Luxmore",2015-02-23,"Mountain Beech",56,56
"Mt Luxmore",2015-03-12,"Mountain Beech",165,221
"Mt Luxmore",2015-06-04,"Mountain Beech",31,252
"Mt Luxmore",2015-07-22,"Mountain Beech",7,259
"Mt Luxmore",2015-02-23,"Silver Beech",29,29
"Mt Luxmore",2015-03-12,"Silver Beech",359,388
"Mt Luxmore",2015-06-04,"Silver Beech",11,399
"Mt Luxmore",2015-07-22,"Silver Beech",43,442
"Mt Luxmore",2016-02-08,"Mountain Beech",1,1
"Mt Luxmore",2016-05-17,"Mountain Beech",3518,3519
"Mt Luxmore",2016-05-18,"Mountain Beech",2229,5748
"Mt Luxmore",2016-02-08,"Silver Beech",4,4
"Mt Luxmore",2016-05-17,"Silver Beech",651,655
"Mt Luxmore",2016-05-18,"Silver Beech",1060,1715
"North Branch",2005-04-08,"Mountain Beech",0,0
"North Branch",2005-05-04,"Mountain Beech",0,0
"North Branch",2005-05-31,"Mountain Beech",0,0
"North Branch",2005-04-08,"Red Beech",70,70
"North Branch",2005-05-04,"Red Beech",77,147
"North Branch",2005-05-31,"Red Beech",32,179
"North Branch",2005-04-08,"Silver Beech",9,9
"North Branch",2005-05-04,"Silver Beech",14,23
"North Branch",2005-05-31,"Silver Beech",10,33
"North Branch",2006-03-28,"Mountain Beech",0,0
"North Branch",2006-05-10,"Mountain Beech",0,0
"North Branch",2006-05-31,"Mountain Beech",0,0
"North Branch",2006-03-28,"Red Beech",628,628
"North Branch",2006-05-10,"Red Beech",2342,2970
"North Branch",2006-05-31,"Red Beech",342,3312
"North Branch",2006-03-28,"Silver Beech",223,223
"North Branch",2006-05-10,"Silver Beech",176,399
"North Branch",2006-05-31,"Silver Beech",76,475
"North Branch",2007-04-01,"Mountain Beech",0,0
"North Branch",2007-05-04,"Mountain Beech",0,0
"North Branch",2007-06-04,"Mountain Beech",0,0
"North Branch",2007-04-01,"Red Beech",0,0
"North Branch",2007-05-04,"Red Beech",3,3
"North Branch",2007-06-04,"Red Beech",2,5
"North Branch",2007-04-01,"Silver Beech",0,0
"North Branch",2007-05-04,"Silver Beech",1,1
"North Branch",2007-06-04,"Silver Beech",1,2
"North Branch",2008-04-02,"Mountain Beech",3,3
"North Branch",2008-05-20,"Mountain Beech",1,4
"North Branch",2008-05-31,"Mountain Beech",1,5
"North Branch",2008-04-02,"Red Beech",190,190
